text,label_sexist
"['in', 'your', 'bad', 'day', 'remember', 'that', 'jesus', 'be', 'with', 'open', 'arm', 'for', 'you', 'to', 'rescue', 'him', 'to', 'seek', 'comfort', 'and', 'strength']",0
"['i', 'wish', 'you', 'would', 'never', 'say', 'that', 'you', 'be', 'fit', 'to', 'talk', 'about', 'certain', 'thing', 'how', 'you', 'alone', 'have', 'the', 'right', 'to', 'smile']",1
"['the', 'mine', 'that', 'be', 'button', 'down', 'and', 'left', 'with', 'the', 'button', 'bursting', 'i', 'give', 'you', 'advice', 'on', 'pón']",1
"['sofisanchezjajajajajajaya', 'if', 'baby', 'be', 'this', 'sunday', 'now', 'it', 'be', 'disgrace', 'i', 'swear', 'i', 'will', 'try', 'to', 'dance', 'it', 'a', 'best']",1
"['chopitodesnow_', 'now', 'be', 'when', 'i', 'say', 'it', 'be', 'not', 'bad', 'to', 'be', 'woman']",1
"['nanypardo', 'who', 'make', 'that', 'move', 'do', 'many', 'doctor', 'teacher', 'engineer', 'and', 'let', 'u', 'leave']",0
"['i', 'do', 'not', 'understand', 'whether', 'this', 'headline', 'be', 'intend', 'to', 'harm', 'grabois', 'the', 'feminist']",0
"['infosabado', 'sacen', 'to', 'that', 'place', 'on', 'the', 'stage', 'presumptuous', 'proud', 'and', 'vindictive']",0
"['pejefanoficial', 'but', 'you', 'be', 'the', 'one', 'who', 'look', 'very', 'lagarton', 'in', 'that', 'picture', 'and', 'also', 'for', 'what', 'you', 'say', 'and', 'the', 'way', 'in']",1
"['you', 'look', 'like', 'whore', 'with', 'that', 'pierce', 'there', 'what', 'my', 'yearold', 'brother', 'tell']",1
"['sunshinexrght', 'soliberlat', 'will', 'never', 'be', 'woman', 'the', 'woman', 'be', 'born', 'she', 'be', 'make', 'her', 'reproductive', 'organ', 'be', 'men']",0
"['candeejorqueera', 'local', 's']",0
"['well', 'what', 'do', 'it', 'affect', 'you', 'if', 'she', 'decides', 'to', 'change', 'sex', 'or', 'if', 'man', 'be', 'gay', 'or', 'bi', 'or', 'the', 'girl', 'of']",0
"['to', 'be', 'girl', 'they', 'be', 'very', 'messy']",1
"['i', 'want', 'to', 'be', 'with', 'you', 'in', 'moment', 'in', 'day', 'i', 'want', 'to', 'be', 'with', 'you', 'in', 'your', 'good', 'day', 'and', 'also', 'in', 'the', 'bad', 'i', 'want', 'to', 'be', 'with', 'you', 'a', 'simple', 'a', 'that']",0
"['look', 'at', 'the', 'yearold', 'niñata', 'you', 'can', 'not', 'ask', 'him', 'for', 'more', 'ghofficial', 'i', 'hope', 'you', 'have', 'at', 'least', 'one', 'muzzle', 'to', 'put', 'on', 'him']",0
"['monolamente', 'santi_abascal', 'this', 'marimacho', 'to', 'say', 'what', 'they', 'say', 'because', 'otherwise', 'they', 'warm', 'it', 'up', 'and', 'it', 'be']",0
"['marksyers', 'pakodelmazo', 'it', 'be', 'mojigate', 'whether', 'you', 'be', 'an', 'idiot', 'i', 'have', 'black', 'and', 'acidic', 'humour', 'but', 'that', 'do', 'not', 'mean']",0
"['the', 'miss', 'place', 'in', 'the', 'somoslaaudiencia']",0
"['gender', 'violence', 'be', 'sexist', 'terrorism', 'because', 'they', 'kill', 'woman', 'just', 'because', 'they', 'be', 'woman']",0
"['mcheaf', 'very', 'good', 'mercedes', 'always', 'at', 'the', 'bottom', 'of', 'the', 'barrel', 'despite', 'the', 'fact', 'that', 'many', 'machotes', 'want', 'you', 'to', 'be', 'defeat', 'to']",0
"['allanck', 'xdinohkawaii', 'urielsoliss_', 'a', 'so', 'they', 'be', 'so', 'afraid', 'of', 'her', 'that', 'they', 'always', 'penalise', 'her', 'and', 'her']",0
"['lafliaok', 'tumbllau', 'laufer', 'unicalaurita', 'the', 'marimaco', 'if', 'lauritas', 'speak', 'do', 'not', 'hate']",0
"['malepichot', 'feminist', 'be', 'increasingly', 'harm', 'feminism']",1
"['oasica', 'cooperative', 'tvn', 'envy', 'bad', 'milk', 'you', 'have', 'to', 'be', 'woman', 'she', 'do', 'wonderful', 'dichsy', 'festival']",1
"['mekkageoxx', 'to', 'you', 'look', 'like', 'damn', 't']",0
"['teacher', 'told', 'that', 'teacher', 'once', 'give', 'her', 'back', 'work', 'that', 'be', 'approve', 'and', 'say', 'to', 'her', 'save', 'mother', 'this']",1
"['maxikron', 'i', 'be', 'not', 'that', 'lady', 'lover', 'i', 'could', 'be', 'my', 'grandmother', 'but', 'it', 'seem', 'that', 'she', 'be', 'your', 'ex']",0
"['errecuno', 'evergarciag', 'dparamocommissioned', 'jajajaja', 'be', 'the', 'one', 'who', 'be', 'sit', 'on', 'the', 'chair', 'since', 'i', 'begin', 'to', 'wash']",0
"['woman', 'at', 'the', 'wheel', 'constant', 'danger']",1
"['ruthlazaro', 'somolagonzalez', 'prismaru', 'lopezobrador_', 'i', 'know', 'you', 'be', 'go', 'to', 'want', 'to', 'beat', 'up', 'but', 'this', 'time', 'your', 'interviewee']",1
"['i', 'can', 'not', 'take', 'seriously', 'guide', 'who', 'us', 'the', 'term', 'feminazi']",1
"['osgorath', 'bladecito_', 'and', 'that', 'rise', 'larynce', 'there', 'a', 'good', 'girl', 'who', 'be']",1
"['his', 'bio', 'say', 'animal', 'butter', 'and', 'fail', 'to', 'add', 'i', 'hate', 'woman', 'abortolibre', 'abortolegalyseguro']",0
"['woman', 'have', 'to', 'be', 'the', 'midwayer', 'section', 'will', 'receive', 'the', 'cima', 'tv', 'festival', 'award']",0
"['oxfordcanada', 'cuatro', 'just', 'pfff', 'clumsy']",1
"['if', 'man', 'be', 'born', 'if', 'feel', 'like', 'woman', 'if', 'do', 'not', 'need', 'vagina', 'to', 'be', 'woman', 'if', 'do', 'in', 'his', 'father']",0
"['every', 'woman', 'should', 'dress', 'up', 'a', 'she', 'like', 'enough', 'with', 'prejudice', 'say', 'that', 'it', 'be', 'provocative', 'clothing', 'people', 'be', 'angry']",0
"['uterhope', 'this', 'lady', 'seem', 'to', 'be', 'come', 'out', 'of', 'the', 'holy', 'inquisition', 'poor', 'woman', 'i', 'take', 'the', 'follower', 'of', 'this', 'lobster', 'which', 'life', 'from', 'the', 'tenth']",0
"['have', 'you', 'see', 'that', 'the', 'ukrainian', 'feminist', 'be', 'very', 'active', 'in', 'the', 'fight', 'against', 'traffic', 'in', 'woman']",1
"['we', 'will', 'push', 'woman', 'we', 'have', 'to', 'tell', 'them', 'from', 'girl', 'that', 'they', 'be', 'strong', 'that', 'they', 'be', 'not', 'the', 'weak', 'sex', 'a', 'they', 'say']",0
"['ask', 'why', 'but', 'a', 'child', 'when', 'i', 'woke', 'up', 'in', 'the', 'middle', 'of', 'the', 'morning', 'with', 'burning', 'pain', 'at', 'my', 'home', 'ab']",0
"['in', 'exclusive', 'galileamontijo', 'come', 'to', 'gloriatrevis', 'house', 'check', 'out', 'what', 'happen', 'because', 'the', 'pimp', 'get', 'into', 'the']",0
"['kathh_', 'you', 'get', 'the', 'wrong', 'person', 'out', 'of', 'scratch']",1
"['i', 'hate', 'woman', 'who', 'in', 'order', 'to', 'grow', 'up', 'on', 'the', 'internet', 'teach', 'their', 'breast', 'one', 'of', 'them', 'be', 'the', 'windygirk', 'who', 'do', 'not', 'have']",1
"['lot', 'of', 'feminism', 'but', 'they', 'be', 'the', 'first', 'to', 'barter', 'on', 'pipe']",1
"['truth_imperial', 'el_pais', 'it', 'be', 'fun', 'to', 'have', 'sense', 'of', 'denial', 'so', 'far', 'a', 'i', 'know', 'they', 'be', 'different', 'develop', 'country', 'and', 'g']",0
"['ghcommissioned', 'for', 'you', 'falsehood', 'and', 'ñiñat']",0
"['very', 'well', 'feed', 'the', 'stereotype', 'of', 'woman', 'behind', 'the', 'wheel', 'constant', 'danger']",1
"['lot', 'of', 'feminism', 'but', 'you', 'devalue', 'other', 'woman', 'for', 'what', 'they', 'do', 'and', 'sing', 'you', 'look', 'stupid', 'pd', 'little', 'mixed', 'also']",0
"['if', 'you', 'find', 'the', 'feminist', 'who', 'show', 'off', 'their', 'chest', 'why', 'the', 'hell', 'do', 'you', 'publish', 'picture', 'of', 'them']",0
"['to', 'be', 'tumblr', 'girl', 'it', 'be', 'important', 'to', 'use', 'the', 'grain', 'effect', 'on', 'the', 'picture', 'highlight', 'colour', 'and', 'put', 'suck', 'phrase']",0
"['good', 'kalipolis', 'be', 'block', 'because', 'so', 'much', 'machoness', 'and', 'hatred', 'of', 'the', 'woman', 'put', 'up', 'with', 'it']",0
"['erendilitas', 'onvre', 'sniff', 'sniff', 'smell', 'of', 'feminicide', 'of', 'those', 'who', 'take', 'tear', 'from', 'the', 'outside', 'and', 'make', 'mask', 'with', 'their']",1
"['elizabeth', 'be', 'sex', 'worker', 'who', 'become', 'defender', 'after', 'policeman', 'abuse', 'her', 'for', 'be']",0
"['lot', 'of', 'feminism', 'but', 'to', 'accompany', 'your', 'friend', 'so', 'that', 'they', 'can', 'walk', 'alone']",1
"['woman', 'today', 'play', 'with', 'the', 'feeling', 'of', 'men', 'we', 'who', 'give', 'everything', 'for', 'them', 'they', 'use', 'u', 'for', 'their', 'thing']",1
"['elpais_blogs', 'el_pais', 'this', 'be', 'the', 'seventh', 'time', 'that', 'they', 'have', 'be', 'lecture', 'this', 'girl', 'hooligan']",0
"['i', 'do', 'not', 'understand', 'today', 'woman', 'i', 'be', 'an', 'alien']",1
"['your', 'narcisist', 'and', 'you', 'worry', 'you', 'take', 'day', 'and', 'you', 'believe', 'that', 'you', 'can', 'humiliate', 'and', 'talk', 'to', 'that', 'priority']",0
"['have', 'to', 'work', 'with', 'comment', 'you', 'know', 'you', 'be', 'woman', 'i', 'have', 'to', 'say', 'thing', 'vec']",1
"['we', 'be', 'laaudiencian', 'makoke', 'the', 'woman', 'who', 'reject', 'naomi', 'campbell', 'career', 'to', 'be', 'flower', 'girl', 'in', 'telecupo']",0
"['maartu_lakd', 'vos', 'tambien', 'extraño', 'alert', 'when', 'you', 'come', 'to', 'this', 'zpna', 'zorrr']",0
"['fortunately', 'she', 'define', 'her', 'gender', 'and', 'be', 'treat', 'like', 'another', 'woman', 'i', 'be', 'delighted', 'to', 'be', 'told', 'backward', 'when', 'i']",0
"['thegp', 'i', 'think', 'it', 'depends', 'great', 'deal', 'on', 'your', 'humour', 'and', 'sometimes', 'you', 'sound', 'less', 'serious', 'but', 'so']",1
"['pardovera', 'chose', 'woman', 'prison', 'because', 'be', 'not', 'man', 'enough', 'and', 'now', 'the', 'girl', 'asks', 'to', 'release', 'him']",1
"['be', 'sure', 'of', 'the', 'person', 'who', 'give', 'you', 'light', 'on', 'your', 'darkest', 'day']",0
"['you', 'have', 'to', 'be', 'old', 'i', 'have', 'be', 'told', 'thousand', 'of', 'time', 'because', 'of', 'mistake', 'in', 'drive', 'because', 'you', 'have', 'enough', 'force']",1
"['i', 'like', 'video', 'by', 'youtube']",0
"['if', 'you', 'investigate', 'whether', 'it', 'be', 'theft', 'and', 'you', 'know', 'that', 'it', 'be', 'not', 'an', 'isolated', 'event', 'why']",1
"['this', 'woman', 'behind', 'the', 'wheel', 'be', 'danger']",1
"['i', 'listen', 'to', 'him', 'with', 'guilt', 'and', 'remorse', 'but', 'spotify', 'be', 'not', 'stupid', 'and', 'must', 'have', 'put', 'on', 'the', 'top', 'of', 'the', 'screen']",1
"['captain', 'markle', 's', 'trailer', 'just', 'come', 'out', 'and', 'i', 'read', 'lot', 'of', 'rebuffed', 'comment', 'like', 'it', 'be', 'lot', 'of', 'power', 'for', 'woman']",1
"['viktorotherm', 'i', 'know', 'that', 'i', 'be', 'unable', 'to', 'finish', 'see', 'the', 'first', 'chapter', 'because', 'it', 'be', 'all', 'that', 'defend', 'them', 'now']",0
"['valenciana_esp', 'you', 'look', 'like', 'cheap', 'whore', 'thing', 'be', 'the', 'way', 'they', 'be']",1
"['god', 'damn', 'it', 'that', 'there', 'be', 'people', 'in', 'my', 'house', 'and', 'i', 'want', 'to', 'go', 'for', 'provision', 'in', 'the', 'kitchen']",0
"['this', 'widespread', 'view', 'of', 'part', 'of', 'society', 'that', 'woman', 'be', 'be', 'kill', 'in', 'spain', 'in', 'way']",0
"['legalise', 'not', 'go', 'to', 'the', 'award', 'when', 'you', 'be', 'in', 'your', 'day']",0
"['elenabastidasb', 'carlosbardem', 'pablocasado_', 'anadebande', 'ostia', 'if', 'you', 'quote', 'javier', 'león', 'riva', 'that', 'of', 'the', 'dead']",0
"['do', 'not', 'expect', 'it', 'the', 'girl', 'be', 'with', 'her', 'breast']",1
"['i', 'put', 'thousand', 'scenario', 'to', 'them', 'about', 'how', 'woman', 'could', 'get', 'pregnant', 'and', 'then', 'when', 'i', 'mention', 'that', 'there', 'could', 'be', 'an', 'ocac']",0
"['you', 'know', 'that', 'you', 'be', 'in', 'your', 'day', 'when', 'you', 'have', 'not', 'walk', 'almost', 'absolutely', 'anything', 'but', 'your', 'leg', 'hurt', 'a', 'if', 'you', 'have']",0
"['beatriz_blue', 'what', 'fun', 'horror', 'it', 'be', 'just', 'to', 'come', 'and', 'wash']",0
"['brother', 'be', 'seriously', 'think', 'about', 'be', 'boy', 'or', 'operating', 'to', 'be', 'woman', 'because', 'be', 'woman', 'be', 'cooler', 'i', 'want', 'to', 'kiss', 'him']",0
"['and', 'in', 'your', 'bad', 'day', 'i', 'will', 'still', 'want', 'more']",0
"['welcome', 'zulemita', 'how', 'long', 'do', 'you', 'treat', 'her', 'like', 'girl', 'if', 'she', 'be', 'an', 'old', 'manipulative', 'woman', 'hypocritical', 'to', 'the', 'i']",0
"['what', 'piece', 'be', 'makoke', 'all', 'her', 'life', 'sell', 'her', 'infidelity', 'on', 'table', 'they', 'be', 'just', 'few', 'and', 'now', 'she', 'pretend']",0
"['deluxesabado', 'alejandroalbala', '_sofiagh_', 'this', 'girl', 'can', 'sleep', 'naked', 'and', 'with', 'cucumber', 'in', 'her', 'as', 'but', 'there', 'be']",0
"['the', 'joke', 'of', 'oppressor', 'to', 'oppress', 'people', 'carry', 'social', 'weight', 'they', 'be', 'little', 'bit', 'like', 'taste', 'of', 'the']",1
"['ugluis', 'psicoterapeuta', 'instituto', 'his', 'th', 'birthday', 'be', 'still', 'with', 'her', 'mother', 'and', 'admits', 'to', 'have', 'have', 'comp']",0
"['vic_navas', 'azeron', 'trolasodierda', 'say', 'that', 'we', 'have', 'evolve', 'and', 'be', 'talk', 'about', 'the', 'comment', 'of']",1
"['lauramartineztu', 'you', 'should', 'have', 'go', 'to', 'the', 'kitchen', 'for', 'banana', 'with', 'nutella', 'solves', 'it', 'all']",0
"['i', 'feel', 'wonderful', 'in', 'nenaza']",1
"['tobiasbenito', 'woman', 'must', 'be', 'respect', 'with', 'each', 'other']",0
"['romimenz', 'marianoobarrio', 'jajaja', 'one', 'want', 'unbalanced', 'twin', 'she', 'want', 'them', 'to', 'keep', 'her', 'they', 'want', 'to', 'keep', 'her']",1
"['reporte_indigo', 'let', 'u', 'be', 'realistic', 'if', 'these', 'dame', 'can', 'never', 'have', 'child', 'they', 'have', 'neither', 'genetics', 'nor', 'what', 'be', 'need']",0
"['iceinblack', 'these', 'people', 'do', 'not', 'know', 'if', 'it', 'really', 'be']",0
"['i', 'have', 'to', 'tell', 'you', 'that', 'my', 'pill', 'cost', 'ma', 'the', 'tampon', 'that', 'come', 'out', 'like', 'my', 'god', 'have', 'to', 'be', 'cl']",0
"['the', 'great', 'enemy', 'of', 'feminist', 'be', 'reality']",1
"['we', 'come', 'from', 'take', 'the', 'dog', 'out', 'of', 'the', 'kitchen', 'and', 'we', 'have', 'to', 'pretend', 'that', 'we', 'be', 'go', 'to', 'give', 'him', 'ride']",0
"['bydanipro', 'nakowhitedeity', 'tell', 'how', 'men', 'analyse', 'their', 'masculinitydeconstruct', 'their', 'stereotype', 'whose']",0
"['washingtonpost', 'aldo', 'guau', 'largartonas', 'who', 'want', 'his', 'credit', 'and', 'his', 'typ']",0
"['beckettindhira', 'matter', 'what', 'silly', 'murmura', 'go', 'straight', 'to', 'the', 'kitchen']",0
"['werdelafuente_', 'so', 'do', 'not', 'worry', 'woman', 'must', 'be', 'love', 'in', 'understand', 'it']",1
"['my', 'brother', 'be', 'forensic', 'psychiatrist', 'work', 'with', 'the', 'prosecution', 'and', 'say', 'to', 'the', 'feminist', 'have', 'become', 'angry', 'with', 'they', 'say', 'what']",0
"['i', 'accept', 'the', 'accusation', 'of', 'be', 'feminise', 'in', 'which', 'i', 'have', 'man', 'prisoner', 'of', 'my', 'female', 'desire', 'for', 'year', 'and', 'lu']",0
"['maatphlox', 'feminismologico', 'nerealiza', 'masihpooyan', 'cuela']",0
"['at', 'the', 'time', 'you', 'be', 'mojigate', 'the', 'opposite', 'and', 'at', 'last', 'there', 'be', 'an', 'intermediate', 'point', 'and', 'it', 'start', 'to', 'look', 'different']",0
"['lunagalla', 'ah', 'valvo', 'feminizí', 'cagonla']",0
"['female', 'drive', 'danger', 'constant']",1
"['they', 'mock', 'because', 'there', 'be', 'woman', 'behind', 'the', 'wheel', 'and', 'they', 'do', 'not', 'pick', 'up', 'on', 'the', 'staff', 'member', 'who', 'left', 'the', 'car', 'and']",0
"['do', 'you', 'cuddle', 'that', 'fox', 'simon', 'cochon', 'and', 'be', 'you', 'go', 'to', 'keep', 'watch', 'it', 'black', 'cochon', 'be', 'that', 'very', 'dirty']",1
"['ayelen_', 'jajajajaji', 'when', 'i', 'go', 'to', 'the', 'kitchen']",0
"['accidburn', 'ot_oficial', 'robertolealg', 'tinetr', 'noemigaleran', 'manuguix', 'vickygomz', 'andreavilallong']",0
"['do', 'you', 'hear', 'that', 'i', 'be', 'excite', 'a', 'tenyearold', 'girl']",0
"['when', 'you', 'go', 'to', 'the', 'kitchen', 'and', 'forget', 'if', 'it', 'be', 'your', 'turn', 'to', 'wash', 'to', 'eat', 'or', 'to', 'check', 'the', 'fridge']",0
"['how', 'be', 'the', 'woman', 'of', 'today', 'who', 'hang', 'horn', 'and', 'wound', 'and', 'destroy', 'man', 'feeling', 'and', 'with']",1
"['azaelsg', 'noto', 'i', 'be', 'probably', 'also', 'in', 'charge', 'of', 'cryingimaginate', 'woman', 'behind', 'the', 'wheelcruz', 'cruz']",1
"['mony_loreh', 'and', 'with', 'that', 'carita', 'mojigata', 'that', 'they', 'be', 'the', 'bad']",1
"['it', 'be', 'enough', 'to', 'judge', 'people', 'by', 'their', 'physique', 'whether', 'high', 'or', 'low', 'whether', 'weak', 'whether', 'fat', 'whether', 'mammoth']",0
"['leisysiel', 'stop', 'try', 'that', 'feminist', 'carry', 'them', 'the', 'devil', 'and']",1
"['today', 'woman', 'do', 'not', 'want', 'respect']",1
"['happydelorgasmowomens', 'day', 'because', 'it', 'be', 'not', 'necessary', 'to', 'have', 'clitoris', 'to', 'be', 'woman', 'because', 'it', 'be', 'still', 'female', 'because']",0
"['_susogh_', 'ghcommissioned', 'q', 'value', 'give', 'you', 'your', 'mother', 'to', 'be', 'sexist', 'your', 'conversation', 'be', 'mischievous', 'sex']",0
"['i', 'hate', 'woman']",1
"['vanesavallejo', 'these', 'hormone', 'be', 'responsible', 'for', 'produce', 'male', 'and', 'female', 'secondary', 'character', 'so']",0
"['i', 'hate', 'that', 'my', 'mother', 'treat', 'like', 'crazy', 'girl']",0
"['i', 'do', 'not', 'hate', 'woman', 'or', 'minority']",0
"['mimemena', 'szurita', 'i', 'believe', 'that', 'all', 'their', 'hatred', 'of', 'woman', 'be', 'base', 'on', 'their', 'bad', 'luck', 'in', 'love', 'i', 'understand', 'another', 'reason']",0
"['if', 'you', 'have', 'have', 'good', 'experience', 'in', 'school', 'it', 'do', 'not', 'mean', 'that', 'you', 'have', 'have', 'good', 'experience', 'in', 'school', 'but', 'that', 'you', 'have', 'have', 'good', 'experience', 'in', 'school']",0
"['i', 'have', 'be', 'rot', 'by', 'big', 'people', 'and', 'their', 'dirty', 'comment', 'these', 'but', 'fat', 'eat', 'less', 'slime', 'down', 'and', 'that', 'clothes']",1
"['fabian', 'account', 'be', 'temporary', 'unavailable', 'scholarship', 'it', 'violation', 'the', 'twitter', 'medium', 'policy', 'read', 'more']",0
"['mariuxisalas', 'danipogo', 'maripili', 'that', 'i', 'have', 'not', 'insult', 'you', 'be', 'you', 'the', 'little', 'robocop']",1
"['laurenjauregui', 'jodially', 'sexy', 'woman', 'behind', 'the', 'wheel']",0
"['what', 'horror', 'all', 'that', 'go', 'on', 'all', 'the', 'murder', 'kidnapping', 'abuse', 'and', 'everything', 'in', 'less', 'than', 'month']",0
"['adripaniaguaof', 'care', 'for', 'xblandino', 'that', 'girl', 'do', 'not', 'want', 'her', 'father', 'who', 'can', 'expect', 'her', 'you', 'have', 'to', 'prepare']",0
"['when', 'under', 'the', 'collective', 'there', 'be', 'always', 'shamble', 'say', 'to', 'to', 'be', 'pretty', 'good', 'girl', 'i', 'help', 'you', 'to', 'the', 'cross']",1
"['to', 'be', 'woman', 'when', 'i', 'be', 'come', 'and', 'i', 'have', 'great', 'deal', 'of', 'pain', 'in', 'my', 'nerve', 'and', 'flash', 'with', 'pain', 'i', 'have', 'hat', 'you']",0
"['karigonro', 'this', 'marimacho', 'be', 'harmful', 'to', 'the', 'people', 'of', 'guatemala', 'and', 'it', 'be', 'also', 'extremely', 'damage', 'to', 'the', 'maintenance', 'of', 'their', 'ngo', 'and', 'the']",0
"['re', 'tuuurra', 'be', 'hajajajajajaja', 'be', 'come', 'out', 'with', 'waste', 'and', 'tell', 'that', 'we', 'will', 'get', 'together', 'with', 'the', 'woman', 'of', 'today']",1
"['how', 'be', 'i', 'go', 'to', 'sleep', 'know', 'that', 'i', 'have', 'not', 'found', 'out', 'about', 'the', 'administrative', 'document', 'and', 'if', 'tomorrow', 'you', 'ask']",0
"['you', 'have', 'to', 'have', 'cero', 'dignitidad', 'to', 'be', 'woman', 'and', 'take', 'part', 'in', 'competition', 'where', 'you', 'be', 'treat', 'like', 'secondhand', 'rubbish']",0
"['araujo_ady', 'evocid', 'to', 'say', 'that', 'woman', 'must', 'believe', 'them', 'yes', 'be', 'to', 'put', 'an', 'end', 'to', 'the', 'presumption', 'of', 'innocence']",0
"['alfonso', 'usía', 'be', 'tear', 'up', 'pablo', 'iglesias', 'noneza', 'for', 'demand', 'police', 'escort', 'i', 'be', 'disgust']",1
"['we', 'be', 'fed', 'up', 'with', 'the', 'typical', 'imbecile', 'that', 'be', 'always', 'justified', 'by', 'feminazi', 'if', 'you', 'look', 'at', 'them', 'with', 'the', 'tiny', 'feather']",1
"['i', 'get', 'to', 'my', 'old', 'lady', 'after', 'school', 'i', 'go', 'to', 'the', 'kitchen', 'and', 'make', 'some', 'toast', 'and', 'i', 'come', 'across']",0
"['felixortegaa', 'roustorres', 'alangarciaperu', 'what', 'coward', 'you', 'be', 'you', 'be', 'dirty', 'faggot', 'for', 'insult', 'woman', 'you', 'use', 'to']",0
"['i', 'be', 'so', 'angry', 'to', 'go', 'to', 'my', 'old', 'lady', 'in', 'the', 'car', 'and', 'have', 'bully', 'pick', 'her', 'up', 'bang', 'her', 'ring', 'her', 'and', 'knock', 'her']",0
"['lot', 'of', 'feminism', 'but', 'the', 'first', 'thing', 'about', 'change', 'be', 'that', 'you', 'be', 'the', 'first', 'to', 'criticise', 'the', 'miley', 'for', 'show', 'his', 'body', 'be', 'that', 'i', 'have']",1
"['esterrubio', 'superwomanroja', 'gabrielrufian', 'this', 'be', 'joker', 'and', 'when', 'competitor', 'come', 'out', 'like', 'child', 'you', 'see']",1
"['woman', 'behind', 'the', 'wheel', 'miraculously', 'come', 'out', 'of', 'an', 'assassination', 'attempt']",0
"['miru_ucha', 'what', 'be', 'you', 'talk', 'about', 'i', 'never', 'say', 'that', 'you', 'have', 'to', 'be', 'to', 'be', 'woman']",0
"['today', 'suárez', 'would', 'be', 'twat']",1
"['lot', 'of', 'feminism', 'but', 'feminist', 'series', 'lot', 'pregnant', 'woman', 'do', 'not', 'have', 'to', 'be', 'dismiss', 'but', 'they', 'have', 'to']",1
"['emblafrau', 'beer_rixi', 'etxeratelkartea', 'then', 'you', 'will', 'cry', 'like', 'baby', 'on', 'the', 'bench', 'like', 'valtonyc', 'and', 'cassand']",1
"['the', 'feminist', 'have', 'not', 'protest', 'much', 'about', 'this', 'be', 'they', 'less', 'woman', 'such', 'a', 'inesarmedas']",1
"['caracolradio', 'and', 'be', 'coward', 'who', 'beat', 'woman', 'we', 'have', 'to', 'get', 'rid', 'of', 'colombian', 'football']",0
"['tweetseze', 'macheteenboca', 'dear', 'friend', 'to', 'stop', 'and', 'think', 'about', 'defend', 'one', 'simply', 'to', 'think']",0
"['hausofaitor', 'it', 'make', 'u', 'fast', 'how', 'to', 'make', 'woman', 'out', 'of', 'her', 'home', 'worthy', 'of', 'her', 'child']",1
"['you', 'look', 'like', 'whore', 'like', 'like', 'puterio']",1
"['amateuniu', 'albertorodnews', 'say', 'the', 'mafia', 'silicone', 'to', 'be', 'sexy', 'girl', 'and', 'the', 'same', 'a', 'the', 'narco']",0
"['i', 'be', 'like', 'girl', 'i', 'always', 'need', 'attention']",0
"['my', 'love', 'fish', 'nugget', 'and', 'i', 'can', 'not', 'get', 'into', 'the', 'kitchen', 'and', 'i', 'be', 'sick', 'of', 'the', 'smell']",0
"['i', 'have', 'just', 'heard', 'how', 'an', 'old', 'woman', 'be', 'argue', 'in', 'bar', 'with', 'another', 'man', 'she', 'say', 'that', 'today', 'woman']",1
"['if', 'you', 'make', 'feminist', 'and', 'then', 'you', 'be', 'ask', 'for', 'nahirs', 'video', 'the', 'green', 'flag', 'and', 'the', 'violent', 'heart', 'will', 'be']",1
"['today', 'woman', 'come', 'alone', 'conquer', 'u', 'manipulate', 'u', 'and', 'then', 'not', 'message', 'or', 'anything']",1
"['with', 'the', 'passage', 'of', 'time', 'you', 'be', 'convince', 'that', 'you', 'prefer', 'to', 'have', 'peace', 'of', 'mind', 'rather', 'than', 'to', 'be', 'right', 'and', 'that', 'you', 'be', 'left', 'with', 'and', 'with', 'and']",0
"['who', 'be', 'the', 'first', 'woman', 'drive', 'in', 'the', 'world']",0
"['now', 'the', 'civil', 'guard', 'and', 'policeman', 'have', 'cease', 'to', 'be', 'thug', 'and', 'become', 'guardian', 'angel', 'for', 'those']",1
"['place', 'in', 'the', 'pussy', 'set', 'fire', 'to', 'the', 'emergency', 'of', 'the', 'candelaria', 'hospital', 'which', 'brought', 'fire', 'to', 'one', 'of', 'the', 'good']",0
"['like', 'girl', 'just', 'a', 'brave', 'a', 'brave', 'a', 'brave', 'a', 'intelligent', 'a', 'patient', 'a', 'sensitive']",0
"['millennium', 'of', 'course', 'that', 'lobster', 'be', 'not', 'go', 'to', 'let', 'him', 'go']",1
"['stay', 'with', 'whoever', 'want', 'to', 'see', 'you', 'even', 'if', 'you', 'be', 'in', 'your', 'day']",0
"['monster', 'hunter', 'world', 'be', 'go', 'to', 'fall', 'yes', 'i', 'be', 'wait', 'for', 'him', 'to', 'come', 'out', 'for', 'pc', 'but', 'i', 'be', 'sonny', 'girl', 'and', 'mh', 'yes']",0
"['an', 'old', 'lady', 'who', 'be', 'very', 'dear', 'to', 'be', 'give', 'some', 'green', 'potato', 'with', 'so', 'much', 'rain', 'and', 'wind', 'the', 'plant', 'have', 'fall', 'encourage', 'by', 'the']",0
"['firstedition', 'little', 'genesis', 'will', 'be', 'remember', 'a', 'cheerful', 'girl', 'who', 'be', 'passionate', 'about', 'football', 'her', 'friend', 'fami']",0
"['we', 'be', 'fight', 'let', 'u', 'not', 'go', 'back', 'to', 'the', 'kitchen']",0
"['i', 'can', 'stand', 'the', 'sick', 'i', 'love', 'to', 'tear', 'their', 'nose', 'apart', 'i', 'have', 'daughter', 'granddaughter', 'wife', 'mother', 'nun', 'sister']",0
"['i', 'be', 'the', 'one', 'who', 'serf', 'to', 'be', 'madrassah']",1
